year,month,region,food.item,cost
2014,12,Canada,"Sirloin steak, 1 kilogram",21.14
2015,1,Canada,"Sirloin steak, 1 kilogram",21.03
2015,2,Canada,"Sirloin steak, 1 kilogram",21.28
2015,3,Canada,"Sirloin steak, 1 kilogram",21.86
2015,4,Canada,"Sirloin steak, 1 kilogram",23.26
2015,5,Canada,"Sirloin steak, 1 kilogram",24.22
2015,6,Canada,"Sirloin steak, 1 kilogram",24.61
2015,7,Canada,"Sirloin steak, 1 kilogram",25.05
2015,8,Canada,"Sirloin steak, 1 kilogram",24.06
2015,9,Canada,"Sirloin steak, 1 kilogram",24.26
2015,10,Canada,"Sirloin steak, 1 kilogram",24.74
2015,11,Canada,"Sirloin steak, 1 kilogram",24.65
2015,12,Canada,"Sirloin steak, 1 kilogram",24.16
2016,1,Canada,"Sirloin steak, 1 kilogram",24.07
2016,2,Canada,"Sirloin steak, 1 kilogram",23.87
2016,3,Canada,"Sirloin steak, 1 kilogram",24.58
2016,4,Canada,"Sirloin steak, 1 kilogram",24.72
2016,5,Canada,"Sirloin steak, 1 kilogram",25.08
2016,6,Canada,"Sirloin steak, 1 kilogram",25.02
2016,7,Canada,"Sirloin steak, 1 kilogram",24.25
2016,8,Canada,"Sirloin steak, 1 kilogram",23.75
1995,1,Canada,"Prime rib roast, 1 kilogram",12.08
1995,2,Canada,"Prime rib roast, 1 kilogram",11.67
1995,3,Canada,"Prime rib roast, 1 kilogram",11.78
1995,4,Canada,"Prime rib roast, 1 kilogram",11.32
1995,5,Canada,"Prime rib roast, 1 kilogram",12.01
1995,6,Canada,"Prime rib roast, 1 kilogram",12.25
1995,7,Canada,"Prime rib roast, 1 kilogram",12.43
1995,8,Canada,"Prime rib roast, 1 kilogram",12.81
1995,9,Canada,"Prime rib roast, 1 kilogram",12.08
1995,10,Canada,"Prime rib roast, 1 kilogram",11.82
1995,11,Canada,"Prime rib roast, 1 kilogram",12.02
1995,12,Canada,"Prime rib roast, 1 kilogram",11.71
1996,1,Canada,"Prime rib roast, 1 kilogram",11.92
1996,2,Canada,"Prime rib roast, 1 kilogram",11.31
1996,3,Canada,"Prime rib roast, 1 kilogram",11.41
1996,4,Canada,"Prime rib roast, 1 kilogram",11.25
1996,5,Canada,"Prime rib roast, 1 kilogram",11.34
1996,6,Canada,"Prime rib roast, 1 kilogram",11.69
1996,7,Canada,"Prime rib roast, 1 kilogram",11.89
1996,8,Canada,"Prime rib roast, 1 kilogram",11.7
1996,9,Canada,"Prime rib roast, 1 kilogram",11.96
1996,10,Canada,"Prime rib roast, 1 kilogram",11.66
1996,11,Canada,"Prime rib roast, 1 kilogram",11.41
1996,12,Canada,"Prime rib roast, 1 kilogram",11.66
1997,1,Canada,"Prime rib roast, 1 kilogram",11.67
1997,2,Canada,"Prime rib roast, 1 kilogram",11.53
1997,3,Canada,"Prime rib roast, 1 kilogram",11.78
1997,4,Canada,"Prime rib roast, 1 kilogram",11.84
1997,5,Canada,"Prime rib roast, 1 kilogram",12.03
1997,6,Canada,"Prime rib roast, 1 kilogram",11.93
1997,7,Canada,"Prime rib roast, 1 kilogram",12.39
1997,8,Canada,"Prime rib roast, 1 kilogram",12.48
1997,9,Canada,"Prime rib roast, 1 kilogram",12.2
1997,10,Canada,"Prime rib roast, 1 kilogram",11.76
1997,11,Canada,"Prime rib roast, 1 kilogram",12.26
1997,12,Canada,"Prime rib roast, 1 kilogram",12.08
1998,1,Canada,"Prime rib roast, 1 kilogram",12.09
1998,2,Canada,"Prime rib roast, 1 kilogram",11.85
1998,3,Canada,"Prime rib roast, 1 kilogram",11.81
1998,4,Canada,"Prime rib roast, 1 kilogram",11.46
1998,5,Canada,"Prime rib roast, 1 kilogram",11.96
1998,6,Canada,"Prime rib roast, 1 kilogram",12.74
1998,7,Canada,"Prime rib roast, 1 kilogram",12.79
1998,8,Canada,"Prime rib roast, 1 kilogram",12.67
1998,9,Canada,"Prime rib roast, 1 kilogram",12.47
1998,10,Canada,"Prime rib roast, 1 kilogram",12.66
1998,11,Canada,"Prime rib roast, 1 kilogram",12.83
1998,12,Canada,"Prime rib roast, 1 kilogram",13.06
1999,1,Canada,"Prime rib roast, 1 kilogram",13.22
1999,2,Canada,"Prime rib roast, 1 kilogram",12.87
1999,3,Canada,"Prime rib roast, 1 kilogram",13.13
1999,4,Canada,"Prime rib roast, 1 kilogram",13.49
1999,5,Canada,"Prime rib roast, 1 kilogram",13.57
1999,6,Canada,"Prime rib roast, 1 kilogram",14.1
1999,7,Canada,"Prime rib roast, 1 kilogram",13.77
1999,8,Canada,"Prime rib roast, 1 kilogram",13.95
1999,9,Canada,"Prime rib roast, 1 kilogram",13.74
1999,10,Canada,"Prime rib roast, 1 kilogram",13.77
1999,11,Canada,"Prime rib roast, 1 kilogram",14.13
1999,12,Canada,"Prime rib roast, 1 kilogram",14.33
2000,1,Canada,"Prime rib roast, 1 kilogram",14.38
2000,2,Canada,"Prime rib roast, 1 kilogram",14.03
2000,3,Canada,"Prime rib roast, 1 kilogram",14.46
2000,4,Canada,"Prime rib roast, 1 kilogram",15.01
2000,5,Canada,"Prime rib roast, 1 kilogram",15.94
2000,6,Canada,"Prime rib roast, 1 kilogram",15.75
2000,7,Canada,"Prime rib roast, 1 kilogram",16.05
2000,8,Canada,"Prime rib roast, 1 kilogram",15.87
2000,9,Canada,"Prime rib roast, 1 kilogram",16.22
2000,10,Canada,"Prime rib roast, 1 kilogram",15.91
2000,11,Canada,"Prime rib roast, 1 kilogram",16.19
2000,12,Canada,"Prime rib roast, 1 kilogram",16.13
2001,1,Canada,"Prime rib roast, 1 kilogram",16.9
2001,2,Canada,"Prime rib roast, 1 kilogram",17.31
2001,3,Canada,"Prime rib roast, 1 kilogram",17.61
2001,4,Canada,"Prime rib roast, 1 kilogram",17.99
2001,5,Canada,"Prime rib roast, 1 kilogram",18.44
2001,6,Canada,"Prime rib roast, 1 kilogram",18.56
2001,7,Canada,"Prime rib roast, 1 kilogram",18.68
2001,8,Canada,"Prime rib roast, 1 kilogram",18.68
2001,9,Canada,"Prime rib roast, 1 kilogram",19.05
2001,10,Canada,"Prime rib roast, 1 kilogram",17.62
2001,11,Canada,"Prime rib roast, 1 kilogram",18.3
2001,12,Canada,"Prime rib roast, 1 kilogram",17.74
2002,1,Canada,"Prime rib roast, 1 kilogram",18.1
2002,2,Canada,"Prime rib roast, 1 kilogram",17.82
2002,3,Canada,"Prime rib roast, 1 kilogram",18.66
2002,4,Canada,"Prime rib roast, 1 kilogram",18.49
2002,5,Canada,"Prime rib roast, 1 kilogram",18.36
2002,6,Canada,"Prime rib roast, 1 kilogram",18.36
2002,7,Canada,"Prime rib roast, 1 kilogram",18.61
2002,8,Canada,"Prime rib roast, 1 kilogram",19
2002,9,Canada,"Prime rib roast, 1 kilogram",19.2
2002,10,Canada,"Prime rib roast, 1 kilogram",18.05
2002,11,Canada,"Prime rib roast, 1 kilogram",18.27
2002,12,Canada,"Prime rib roast, 1 kilogram",18.62
2003,1,Canada,"Prime rib roast, 1 kilogram",18.94
2003,2,Canada,"Prime rib roast, 1 kilogram",19.09
2003,3,Canada,"Prime rib roast, 1 kilogram",19.31
2003,4,Canada,"Prime rib roast, 1 kilogram",19.28
2003,5,Canada,"Prime rib roast, 1 kilogram",19.06
2003,6,Canada,"Prime rib roast, 1 kilogram",19.17
2003,7,Canada,"Prime rib roast, 1 kilogram",18.81
2003,8,Canada,"Prime rib roast, 1 kilogram",18.13
2003,9,Canada,"Prime rib roast, 1 kilogram",17.18
2003,10,Canada,"Prime rib roast, 1 kilogram",17.54
2003,11,Canada,"Prime rib roast, 1 kilogram",18.36
2003,12,Canada,"Prime rib roast, 1 kilogram",18.8
2004,1,Canada,"Prime rib roast, 1 kilogram",18.42
2004,2,Canada,"Prime rib roast, 1 kilogram",17.35
2004,3,Canada,"Prime rib roast, 1 kilogram",17.33
2004,4,Canada,"Prime rib roast, 1 kilogram",16.95
2004,5,Canada,"Prime rib roast, 1 kilogram",18.56
2004,6,Canada,"Prime rib roast, 1 kilogram",19.57
2004,7,Canada,"Prime rib roast, 1 kilogram",19.93
2004,8,Canada,"Prime rib roast, 1 kilogram",19.73
2004,9,Canada,"Prime rib roast, 1 kilogram",19.36
2004,10,Canada,"Prime rib roast, 1 kilogram",17.65
2004,11,Canada,"Prime rib roast, 1 kilogram",18.8
2004,12,Canada,"Prime rib roast, 1 kilogram",19
2005,1,Canada,"Prime rib roast, 1 kilogram",19.33
2005,2,Canada,"Prime rib roast, 1 kilogram",18.6
2005,3,Canada,"Prime rib roast, 1 kilogram",18.91
2005,4,Canada,"Prime rib roast, 1 kilogram",19.02
2005,5,Canada,"Prime rib roast, 1 kilogram",18.37
2005,6,Canada,"Prime rib roast, 1 kilogram",18.8
2005,7,Canada,"Prime rib roast, 1 kilogram",19.45
2005,8,Canada,"Prime rib roast, 1 kilogram",19.06
2005,9,Canada,"Prime rib roast, 1 kilogram",18.85
2005,10,Canada,"Prime rib roast, 1 kilogram",17.9
2005,11,Canada,"Prime rib roast, 1 kilogram",18.87
2005,12,Canada,"Prime rib roast, 1 kilogram",19.15
2006,1,Canada,"Prime rib roast, 1 kilogram",19.4
2006,2,Canada,"Prime rib roast, 1 kilogram",19.07
2006,3,Canada,"Prime rib roast, 1 kilogram",18.55
2006,4,Canada,"Prime rib roast, 1 kilogram",18.11
2006,5,Canada,"Prime rib roast, 1 kilogram",18.49
2006,6,Canada,"Prime rib roast, 1 kilogram",18.97
2006,7,Canada,"Prime rib roast, 1 kilogram",19.32
2006,8,Canada,"Prime rib roast, 1 kilogram",18.93
2006,9,Canada,"Prime rib roast, 1 kilogram",19.6
2006,10,Canada,"Prime rib roast, 1 kilogram",18.21
2006,11,Canada,"Prime rib roast, 1 kilogram",19.58
2006,12,Canada,"Prime rib roast, 1 kilogram",19.63
2007,1,Canada,"Prime rib roast, 1 kilogram",19.31
2007,2,Canada,"Prime rib roast, 1 kilogram",19.24
2007,3,Canada,"Prime rib roast, 1 kilogram",19.45
2007,4,Canada,"Prime rib roast, 1 kilogram",19.34
2007,5,Canada,"Prime rib roast, 1 kilogram",20.69
2007,6,Canada,"Prime rib roast, 1 kilogram",21.06
2007,7,Canada,"Prime rib roast, 1 kilogram",21.65
2007,8,Canada,"Prime rib roast, 1 kilogram",20.85
2007,9,Canada,"Prime rib roast, 1 kilogram",20.62
2007,10,Canada,"Prime rib roast, 1 kilogram",19.74
2007,11,Canada,"Prime rib roast, 1 kilogram",20.6
2007,12,Canada,"Prime rib roast, 1 kilogram",21.06
2008,1,Canada,"Prime rib roast, 1 kilogram",20.99
2008,2,Canada,"Prime rib roast, 1 kilogram",19.83
2008,3,Canada,"Prime rib roast, 1 kilogram",19.85
2008,4,Canada,"Prime rib roast, 1 kilogram",20.74
2008,5,Canada,"Prime rib roast, 1 kilogram",20.11
2008,6,Canada,"Prime rib roast, 1 kilogram",20.54
2008,7,Canada,"Prime rib roast, 1 kilogram",21.36
2008,8,Canada,"Prime rib roast, 1 kilogram",21.83
2008,9,Canada,"Prime rib roast, 1 kilogram",20.88
2008,10,Canada,"Prime rib roast, 1 kilogram",20.27
2008,11,Canada,"Prime rib roast, 1 kilogram",20.76
2008,12,Canada,"Prime rib roast, 1 kilogram",21.7
2009,1,Canada,"Prime rib roast, 1 kilogram",21.96
2009,2,Canada,"Prime rib roast, 1 kilogram",21.59
2009,3,Canada,"Prime rib roast, 1 kilogram",20.72
2009,4,Canada,"Prime rib roast, 1 kilogram",19.83
2009,5,Canada,"Prime rib roast, 1 kilogram",22.12
2009,6,Canada,"Prime rib roast, 1 kilogram",22.26
2009,7,Canada,"Prime rib roast, 1 kilogram",21.75
2009,8,Canada,"Prime rib roast, 1 kilogram",22.5
2009,9,Canada,"Prime rib roast, 1 kilogram",21.82
2009,10,Canada,"Prime rib roast, 1 kilogram",19.61
2009,11,Canada,"Prime rib roast, 1 kilogram",20.84
2009,12,Canada,"Prime rib roast, 1 kilogram",21.26
2010,1,Canada,"Prime rib roast, 1 kilogram",22.14
2010,2,Canada,"Prime rib roast, 1 kilogram",21.36
2010,3,Canada,"Prime rib roast, 1 kilogram",20.92
2010,4,Canada,"Prime rib roast, 1 kilogram",20.21
2010,5,Canada,"Prime rib roast, 1 kilogram",21.37
2010,6,Canada,"Prime rib roast, 1 kilogram",21.08
2010,7,Canada,"Prime rib roast, 1 kilogram",21.45
2010,8,Canada,"Prime rib roast, 1 kilogram",20.67
2010,9,Canada,"Prime rib roast, 1 kilogram",21.64
2010,10,Canada,"Prime rib roast, 1 kilogram",19.55
2010,11,Canada,"Prime rib roast, 1 kilogram",20.54
2010,12,Canada,"Prime rib roast, 1 kilogram",21.94
2011,1,Canada,"Prime rib roast, 1 kilogram",22.11
2011,2,Canada,"Prime rib roast, 1 kilogram",21.04
2011,3,Canada,"Prime rib roast, 1 kilogram",21.54
2011,4,Canada,"Prime rib roast, 1 kilogram",20.96
2011,5,Canada,"Prime rib roast, 1 kilogram",22.44
2011,6,Canada,"Prime rib roast, 1 kilogram",22.89
2011,7,Canada,"Prime rib roast, 1 kilogram",22.26
2011,8,Canada,"Prime rib roast, 1 kilogram",22.07
2011,9,Canada,"Prime rib roast, 1 kilogram",22.67
2011,10,Canada,"Prime rib roast, 1 kilogram",21.33
2011,11,Canada,"Prime rib roast, 1 kilogram",22.61
2011,12,Canada,"Prime rib roast, 1 kilogram",23.16
2012,1,Canada,"Prime rib roast, 1 kilogram",23.14
2012,2,Canada,"Prime rib roast, 1 kilogram",22.41
2012,3,Canada,"Prime rib roast, 1 kilogram",23.57
2012,4,Canada,"Prime rib roast, 1 kilogram",21.51
2012,5,Canada,"Prime rib roast, 1 kilogram",23.82
2012,6,Canada,"Prime rib roast, 1 kilogram",23.98
2012,7,Canada,"Prime rib roast, 1 kilogram",23.96
2012,8,Canada,"Prime rib roast, 1 kilogram",23.74
2012,9,Canada,"Prime rib roast, 1 kilogram",24.36
2012,10,Canada,"Prime rib roast, 1 kilogram",22.45
2012,11,Canada,"Prime rib roast, 1 kilogram",23.6
2012,12,Canada,"Prime rib roast, 1 kilogram",24.31
2013,1,Canada,"Prime rib roast, 1 kilogram",23.13
2013,2,Canada,"Prime rib roast, 1 kilogram",23.51
2013,3,Canada,"Prime rib roast, 1 kilogram",23.89
2013,4,Canada,"Prime rib roast, 1 kilogram",22.75
2013,5,Canada,"Prime rib roast, 1 kilogram",22.57
2013,6,Canada,"Prime rib roast, 1 kilogram",22.67
2013,7,Canada,"Prime rib roast, 1 kilogram",23.41
2013,8,Canada,"Prime rib roast, 1 kilogram",23.76
2013,9,Canada,"Prime rib roast, 1 kilogram",23.67
2013,10,Canada,"Prime rib roast, 1 kilogram",22.83
2013,11,Canada,"Prime rib roast, 1 kilogram",23.76
2013,12,Canada,"Prime rib roast, 1 kilogram",23.8
2014,1,Canada,"Prime rib roast, 1 kilogram",23.61
2014,2,Canada,"Prime rib roast, 1 kilogram",25.04
2014,3,Canada,"Prime rib roast, 1 kilogram",25.3
2014,4,Canada,"Prime rib roast, 1 kilogram",25.18
2014,5,Canada,"Prime rib roast, 1 kilogram",25.86
2014,6,Canada,"Prime rib roast, 1 kilogram",26.35
2014,7,Canada,"Prime rib roast, 1 kilogram",27.08
2014,8,Canada,"Prime rib roast, 1 kilogram",27.71
2014,9,Canada,"Prime rib roast, 1 kilogram",28.27
2014,10,Canada,"Prime rib roast, 1 kilogram",27.18
2014,11,Canada,"Prime rib roast, 1 kilogram",28.45
2014,12,Canada,"Prime rib roast, 1 kilogram",28.49
2015,1,Canada,"Prime rib roast, 1 kilogram",28.61
2015,2,Canada,"Prime rib roast, 1 kilogram",28.16
2015,3,Canada,"Prime rib roast, 1 kilogram",28.78
2015,4,Canada,"Prime rib roast, 1 kilogram",27.1
2015,5,Canada,"Prime rib roast, 1 kilogram",29.21
2015,6,Canada,"Prime rib roast, 1 kilogram",31.19
2015,7,Canada,"Prime rib roast, 1 kilogram",31.01
2015,8,Canada,"Prime rib roast, 1 kilogram",31.55
2015,9,Canada,"Prime rib roast, 1 kilogram",31.3
2015,10,Canada,"Prime rib roast, 1 kilogram",30.76
2015,11,Canada,"Prime rib roast, 1 kilogram",30.84
2015,12,Canada,"Prime rib roast, 1 kilogram",31.91
2016,1,Canada,"Prime rib roast, 1 kilogram",32.08
2016,2,Canada,"Prime rib roast, 1 kilogram",31.56
2016,3,Canada,"Prime rib roast, 1 kilogram",32.21
2016,4,Canada,"Prime rib roast, 1 kilogram",32.21
2016,5,Canada,"Prime rib roast, 1 kilogram",32.16
2016,6,Canada,"Prime rib roast, 1 kilogram",31.66
2016,7,Canada,"Prime rib roast, 1 kilogram",31.93
2016,8,Canada,"Prime rib roast, 1 kilogram",31.24
1995,1,Canada,"Blade roast, 1 kilogram",7.23
1995,2,Canada,"Blade roast, 1 kilogram",7.21
1995,3,Canada,"Blade roast, 1 kilogram",7.36
1995,4,Canada,"Blade roast, 1 kilogram",7.15
1995,5,Canada,"Blade roast, 1 kilogram",6.67
1995,6,Canada,"Blade roast, 1 kilogram",6.49
1995,7,Canada,"Blade roast, 1 kilogram",6.94
1995,8,Canada,"Blade roast, 1 kilogram",6.78
1995,9,Canada,"Blade roast, 1 kilogram",6.49
1995,10,Canada,"Blade roast, 1 kilogram",6.75
1995,11,Canada,"Blade roast, 1 kilogram",6.62
1995,12,Canada,"Blade roast, 1 kilogram",6.94
1996,1,Canada,"Blade roast, 1 kilogram",6.67
1996,2,Canada,"Blade roast, 1 kilogram",6.64
1996,3,Canada,"Blade roast, 1 kilogram",6.56
1996,4,Canada,"Blade roast, 1 kilogram",6.56
1996,5,Canada,"Blade roast, 1 kilogram",6.55
1996,6,Canada,"Blade roast, 1 kilogram",6.17
1996,7,Canada,"Blade roast, 1 kilogram",6.11
1996,8,Canada,"Blade roast, 1 kilogram",5.97
1996,9,Canada,"Blade roast, 1 kilogram",6.19
1996,10,Canada,"Blade roast, 1 kilogram",6.35
1996,11,Canada,"Blade roast, 1 kilogram",6.35
1996,12,Canada,"Blade roast, 1 kilogram",6.41
1997,1,Canada,"Blade roast, 1 kilogram",6.38
1997,2,Canada,"Blade roast, 1 kilogram",6.37
1997,3,Canada,"Blade roast, 1 kilogram",6.24
1997,4,Canada,"Blade roast, 1 kilogram",6.21
1997,5,Canada,"Blade roast, 1 kilogram",5.96
1997,6,Canada,"Blade roast, 1 kilogram",5.96
1997,7,Canada,"Blade roast, 1 kilogram",6.12
1997,8,Canada,"Blade roast, 1 kilogram",6.03
1997,9,Canada,"Blade roast, 1 kilogram",6.02
1997,10,Canada,"Blade roast, 1 kilogram",6.17
1997,11,Canada,"Blade roast, 1 kilogram",6.16
1997,12,Canada,"Blade roast, 1 kilogram",6.26
1998,1,Canada,"Blade roast, 1 kilogram",5.91
1998,2,Canada,"Blade roast, 1 kilogram",5.9
1998,3,Canada,"Blade roast, 1 kilogram",5.86
1998,4,Canada,"Blade roast, 1 kilogram",6.03
1998,5,Canada,"Blade roast, 1 kilogram",5.98
1998,6,Canada,"Blade roast, 1 kilogram",5.8
1998,7,Canada,"Blade roast, 1 kilogram",5.79
1998,8,Canada,"Blade roast, 1 kilogram",5.77
1998,9,Canada,"Blade roast, 1 kilogram",5.91
1998,10,Canada,"Blade roast, 1 kilogram",5.93
1998,11,Canada,"Blade roast, 1 kilogram",5.9
1998,12,Canada,"Blade roast, 1 kilogram",6.2
1999,1,Canada,"Blade roast, 1 kilogram",5.99
1999,2,Canada,"Blade roast, 1 kilogram",6.03
1999,3,Canada,"Blade roast, 1 kilogram",6.2
1999,4,Canada,"Blade roast, 1 kilogram",6.13
1999,5,Canada,"Blade roast, 1 kilogram",5.94
1999,6,Canada,"Blade roast, 1 kilogram",5.8
1999,7,Canada,"Blade roast, 1 kilogram",6.02
1999,8,Canada,"Blade roast, 1 kilogram",5.97
1999,9,Canada,"Blade roast, 1 kilogram",6.07
1999,10,Canada,"Blade roast, 1 kilogram",5.97
1999,11,Canada,"Blade roast, 1 kilogram",5.94
1999,12,Canada,"Blade roast, 1 kilogram",6.43
2000,1,Canada,"Blade roast, 1 kilogram",6.13
2000,2,Canada,"Blade roast, 1 kilogram",6.33
2000,3,Canada,"Blade roast, 1 kilogram",6.4
2000,4,Canada,"Blade roast, 1 kilogram",6.43
2000,5,Canada,"Blade roast, 1 kilogram",6.41
2000,6,Canada,"Blade roast, 1 kilogram",6.29
2000,7,Canada,"Blade roast, 1 kilogram",6.65
2000,8,Canada,"Blade roast, 1 kilogram",6.48
2000,9,Canada,"Blade roast, 1 kilogram",6.6
2000,10,Canada,"Blade roast, 1 kilogram",6.55
2000,11,Canada,"Blade roast, 1 kilogram",6.69
2000,12,Canada,"Blade roast, 1 kilogram",7
2001,1,Canada,"Blade roast, 1 kilogram",7.17
2001,2,Canada,"Blade roast, 1 kilogram",7.4
2001,3,Canada,"Blade roast, 1 kilogram",7.85
2001,4,Canada,"Blade roast, 1 kilogram",8.07
2001,5,Canada,"Blade roast, 1 kilogram",7.99
2001,6,Canada,"Blade roast, 1 kilogram",7.57
2001,7,Canada,"Blade roast, 1 kilogram",7.73
2001,8,Canada,"Blade roast, 1 kilogram",7.58
2001,9,Canada,"Blade roast, 1 kilogram",7.65
2001,10,Canada,"Blade roast, 1 kilogram",7.83
2001,11,Canada,"Blade roast, 1 kilogram",7.91
2001,12,Canada,"Blade roast, 1 kilogram",7.95
2002,1,Canada,"Blade roast, 1 kilogram",7.82
2002,2,Canada,"Blade roast, 1 kilogram",7.92
2002,3,Canada,"Blade roast, 1 kilogram",8.04
2002,4,Canada,"Blade roast, 1 kilogram",8.16
2002,5,Canada,"Blade roast, 1 kilogram",8.26
2002,6,Canada,"Blade roast, 1 kilogram",8.28
2002,7,Canada,"Blade roast, 1 kilogram",8.14
2002,8,Canada,"Blade roast, 1 kilogram",8.04
2002,9,Canada,"Blade roast, 1 kilogram",7.96
2002,10,Canada,"Blade roast, 1 kilogram",8.37
2002,11,Canada,"Blade roast, 1 kilogram",8.37
2002,12,Canada,"Blade roast, 1 kilogram",8.5
2003,1,Canada,"Blade roast, 1 kilogram",8.26
2003,2,Canada,"Blade roast, 1 kilogram",8.52
2003,3,Canada,"Blade roast, 1 kilogram",8.67
2003,4,Canada,"Blade roast, 1 kilogram",8.7
2003,5,Canada,"Blade roast, 1 kilogram",9.07
2003,6,Canada,"Blade roast, 1 kilogram",8.65
2003,7,Canada,"Blade roast, 1 kilogram",8.1
2003,8,Canada,"Blade roast, 1 kilogram",6.97
2003,9,Canada,"Blade roast, 1 kilogram",6.77
2003,10,Canada,"Blade roast, 1 kilogram",7.66
2003,11,Canada,"Blade roast, 1 kilogram",8.37
2003,12,Canada,"Blade roast, 1 kilogram",8.37
2004,1,Canada,"Blade roast, 1 kilogram",8.31
2004,2,Canada,"Blade roast, 1 kilogram",8.35
2004,3,Canada,"Blade roast, 1 kilogram",8.35
2004,4,Canada,"Blade roast, 1 kilogram",8.55
2004,5,Canada,"Blade roast, 1 kilogram",8.41
2004,6,Canada,"Blade roast, 1 kilogram",8.45
2004,7,Canada,"Blade roast, 1 kilogram",8.59
2004,8,Canada,"Blade roast, 1 kilogram",8.57
2004,9,Canada,"Blade roast, 1 kilogram",8.49
2004,10,Canada,"Blade roast, 1 kilogram",8.35
2004,11,Canada,"Blade roast, 1 kilogram",8.31
2004,12,Canada,"Blade roast, 1 kilogram",8.57
2005,1,Canada,"Blade roast, 1 kilogram",8.54
2005,2,Canada,"Blade roast, 1 kilogram",8.59
2005,3,Canada,"Blade roast, 1 kilogram",8.87
2005,4,Canada,"Blade roast, 1 kilogram",8.86
2005,5,Canada,"Blade roast, 1 kilogram",9.19
2005,6,Canada,"Blade roast, 1 kilogram",8.81
2005,7,Canada,"Blade roast, 1 kilogram",8.67
2005,8,Canada,"Blade roast, 1 kilogram",8.93
2005,9,Canada,"Blade roast, 1 kilogram",8.52
2005,10,Canada,"Blade roast, 1 kilogram",8.81
2005,11,Canada,"Blade roast, 1 kilogram",8.49
2005,12,Canada,"Blade roast, 1 kilogram",9
2006,1,Canada,"Blade roast, 1 kilogram",8.67
2006,2,Canada,"Blade roast, 1 kilogram",8.49
2006,3,Canada,"Blade roast, 1 kilogram",8.32
2006,4,Canada,"Blade roast, 1 kilogram",8.91
2006,5,Canada,"Blade roast, 1 kilogram",8.74
2006,6,Canada,"Blade roast, 1 kilogram",8.81
2006,7,Canada,"Blade roast, 1 kilogram",8.86
2006,8,Canada,"Blade roast, 1 kilogram",8.73
2006,9,Canada,"Blade roast, 1 kilogram",8.47
2006,10,Canada,"Blade roast, 1 kilogram",8.82
2006,11,Canada,"Blade roast, 1 kilogram",9.13
2006,12,Canada,"Blade roast, 1 kilogram",8.82
2007,1,Canada,"Blade roast, 1 kilogram",8.64
2007,2,Canada,"Blade roast, 1 kilogram",9.04
2007,3,Canada,"Blade roast, 1 kilogram",9
2007,4,Canada,"Blade roast, 1 kilogram",9.16
2007,5,Canada,"Blade roast, 1 kilogram",9.18
2007,6,Canada,"Blade roast, 1 kilogram",9.58
2007,7,Canada,"Blade roast, 1 kilogram",9.27
2007,8,Canada,"Blade roast, 1 kilogram",9.31
2007,9,Canada,"Blade roast, 1 kilogram",9.05
2007,10,Canada,"Blade roast, 1 kilogram",9.09
2007,11,Canada,"Blade roast, 1 kilogram",8.7
2007,12,Canada,"Blade roast, 1 kilogram",8.68
2008,1,Canada,"Blade roast, 1 kilogram",8.77
2008,2,Canada,"Blade roast, 1 kilogram",8.95
2008,3,Canada,"Blade roast, 1 kilogram",8.94
2008,4,Canada,"Blade roast, 1 kilogram",8.79
2008,5,Canada,"Blade roast, 1 kilogram",9.1
2008,6,Canada,"Blade roast, 1 kilogram",9.15
2008,7,Canada,"Blade roast, 1 kilogram",9.38
2008,8,Canada,"Blade roast, 1 kilogram",9.51
2008,9,Canada,"Blade roast, 1 kilogram",9.6
2008,10,Canada,"Blade roast, 1 kilogram",9.72
2008,11,Canada,"Blade roast, 1 kilogram",9.52
